index,league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,nation_shooting,pos_shooting,age_shooting,born_shooting,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance_CrdY_misc,Performance_CrdR_misc,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Standard_Gls_p90,Standard_Sh_p90,Performance_Ast_p90,Performance_Crs_p90,Performance_TklW_p90,Performance_Int_p90,Performance_Fls_p90,Performance_Fld_p90
273,ENG-Premier League,2425,Tottenham,Brennan Johnson,WAL,"FW,MF",23,2001,33,24,2177,24.2,11,3,14,11,0,0,5,0,0.45,0.12,0.58,0.45,0.58,WAL,"FW,MF",23,2001,24.2,11,54,20,37.0,2.23,0.83,0.2,0.55,0,0,WAL,"FW,MF",23,2001,24.2,5,0,0,27,26,12,52,4,23,,,0,0.4545454545454546,2.231404958677686,0.12396694214876033,2.1487603305785123,0.9504132231404959,0.1652892561983471,1.115702479338843,1.0743801652892562
274,ENG-Premier League,2425,Tottenham,Cristian Romero,ARG,DF,26,1998,18,18,1416,15.7,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,ARG,DF,26,1998,15.7,1,16,8,50.0,1.02,0.51,0.06,0.13,0,0,ARG,DF,26,1998,15.7,3,0,0,14,12,2,3,15,29,,,0,0.06369426751592357,1.019108280254777,0.0,0.1910828025477707,1.8471337579617835,0.9554140127388535,0.89171974522293,0.7643312101910829
275,ENG-Premier League,2425,Tottenham,Dejan Kulusevski,SWE,"MF,FW",24,2000,32,27,2389,26.5,7,4,11,7,0,0,3,0,0.26,0.15,0.41,0.26,0.41,SWE,"MF,FW",24,2000,26.5,7,47,18,38.3,1.77,0.68,0.15,0.39,0,0,SWE,"MF,FW",24,2000,26.5,3,0,0,48,38,5,84,10,21,,,0,0.2641509433962264,1.7735849056603774,0.1509433962264151,3.169811320754717,0.7924528301886793,0.37735849056603776,1.8113207547169812,1.4339622641509433
276,ENG-Premier League,2425,Tottenham,Destiny Udogie,ITA,DF,21,2002,25,24,1924,21.4,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,ITA,DF,21,2002,21.4,0,5,1,20.0,0.23,0.05,0.0,0.0,0,0,ITA,DF,21,2002,21.4,2,0,0,28,38,3,19,21,45,,,1,0.0,0.23364485981308414,0.04672897196261683,0.8878504672897197,2.1028037383177574,0.9813084112149534,1.3084112149532712,1.7757009345794394
277,ENG-Premier League,2425,Tottenham,Djed Spence,ENG,DF,23,2000,25,19,1792,19.9,1,2,3,1,0,0,4,1,0.05,0.1,0.15,0.05,0.15,ENG,DF,23,2000,19.9,1,10,3,30.0,0.5,0.15,0.1,0.33,0,0,ENG,DF,23,2000,19.9,4,1,1,21,23,2,23,21,33,,,1,0.05025125628140704,0.5025125628140704,0.10050251256281408,1.155778894472362,1.6582914572864322,1.0552763819095479,1.0552763819095479,1.155778894472362
278,ENG-Premier League,2425,Tottenham,Dominic Solanke,ENG,FW,26,1997,27,25,2201,24.5,9,3,12,8,1,1,0,0,0.37,0.12,0.49,0.33,0.45,ENG,FW,26,1997,24.5,9,60,26,43.3,2.45,1.06,0.15,0.35,1,1,ENG,FW,26,1997,24.5,0,0,0,36,36,5,4,1,10,,,1,0.3673469387755102,2.4489795918367347,0.12244897959183673,0.16326530612244897,0.40816326530612246,0.04081632653061224,1.469387755102041,1.469387755102041
279,ENG-Premier League,2425,Tottenham,Guglielmo Vicario,ITA,GK,27,1996,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,GK,27,1996,24.0,0,0,0,,0.0,0.0,,,0,0,ITA,GK,27,1996,24.0,1,0,0,0,2,0,0,1,0,,,0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333
280,ENG-Premier League,2425,Tottenham,James Maddison,ENG,MF,27,1996,31,21,1809,20.1,9,7,16,9,0,0,6,0,0.45,0.35,0.8,0.45,0.8,ENG,MF,27,1996,20.1,9,39,17,43.6,1.94,0.85,0.23,0.53,0,0,ENG,MF,27,1996,20.1,6,0,0,32,64,4,96,10,19,,,0,0.4477611940298507,1.9402985074626864,0.34825870646766166,4.776119402985074,0.9452736318407959,0.49751243781094523,1.5920398009950247,3.1840796019900495
281,ENG-Premier League,2425,Tottenham,Lucas Bergvall,SWE,MF,18,2006,27,11,1212,13.5,0,1,1,0,0,0,3,0,0.0,0.07,0.07,0.0,0.07,SWE,MF,18,2006,13.5,0,12,2,16.7,0.89,0.15,0.0,0.0,0,0,SWE,MF,18,2006,13.5,3,0,0,20,17,0,21,21,18,,,0,0.0,0.8888888888888888,0.07407407407407407,1.5555555555555556,1.3333333333333333,1.5555555555555556,1.4814814814814814,1.2592592592592593
282,ENG-Premier League,2425,Tottenham,Mathys Tel,FRA,FW,19,2005,13,11,911,10.1,2,1,3,1,1,1,2,0,0.2,0.1,0.3,0.1,0.2,FRA,FW,19,2005,10.1,2,23,9,39.1,2.27,0.89,0.09,0.22,1,1,FRA,FW,19,2005,10.1,2,0,0,15,16,1,32,2,5,,,0,0.19801980198019803,2.2772277227722775,0.09900990099009901,3.1683168316831685,0.49504950495049505,0.19801980198019803,1.4851485148514851,1.5841584158415842
283,ENG-Premier League,2425,Tottenham,Micky van de Ven,NED,DF,23,2001,13,12,1015,11.3,0,2,2,0,0,0,4,0,0.0,0.18,0.18,0.0,0.18,NED,DF,23,2001,11.3,0,6,2,33.3,0.53,0.18,0.0,0.0,0,0,NED,DF,23,2001,11.3,4,0,0,10,9,0,0,9,7,,,0,0.0,0.5309734513274336,0.17699115044247787,0.0,0.6194690265486725,0.7964601769911503,0.8849557522123893,0.7964601769911503
284,ENG-Premier League,2425,Tottenham,Pape Matar Sarr,SEN,MF,21,2002,36,22,1913,21.3,3,2,5,3,0,0,6,0,0.14,0.09,0.24,0.14,0.24,SEN,MF,21,2002,21.3,3,34,13,38.2,1.6,0.61,0.09,0.23,0,0,SEN,MF,21,2002,21.3,6,0,0,33,35,2,14,27,36,,,0,0.14084507042253522,1.596244131455399,0.09389671361502347,0.6572769953051643,1.6901408450704225,1.2676056338028168,1.5492957746478873,1.6431924882629108
285,ENG-Premier League,2425,Tottenham,Pedro Porro,ESP,DF,24,1999,33,28,2610,29.0,2,6,8,2,0,0,5,0,0.07,0.21,0.28,0.07,0.28,ESP,DF,24,1999,29.0,2,39,8,20.5,1.34,0.28,0.05,0.25,0,0,ESP,DF,24,1999,29.0,5,0,0,25,33,1,200,31,45,,,0,0.06896551724137931,1.3448275862068966,0.20689655172413793,6.896551724137931,1.5517241379310345,1.0689655172413792,0.8620689655172413,1.1379310344827587
286,ENG-Premier League,2425,Tottenham,Radu Drăgușin,ROU,DF,22,2002,16,14,1252,13.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ROU,DF,22,2002,13.9,0,5,1,20.0,0.36,0.07,0.0,0.0,0,0,ROU,DF,22,2002,13.9,1,0,0,6,10,0,1,13,6,,,0,0.0,0.3597122302158273,0.0,0.07194244604316546,0.4316546762589928,0.935251798561151,0.4316546762589928,0.7194244604316546
287,ENG-Premier League,2425,Tottenham,Rodrigo Bentancur,URU,MF,27,1997,26,21,1645,18.3,2,0,2,2,0,0,9,0,0.11,0.0,0.11,0.11,0.11,URU,MF,27,1997,18.3,2,22,6,27.3,1.2,0.33,0.09,0.33,0,0,URU,MF,27,1997,18.3,9,0,0,34,10,1,4,38,22,,,0,0.1092896174863388,1.2021857923497268,0.0,0.2185792349726776,1.2021857923497268,2.0765027322404372,1.8579234972677594,0.5464480874316939
288,ENG-Premier League,2425,Tottenham,Son Heung-min,KOR,"FW,MF",32,1992,30,24,2110,23.4,7,9,16,6,1,2,1,0,0.3,0.38,0.68,0.26,0.64,KOR,"FW,MF",32,1992,23.4,7,57,26,45.6,2.43,1.11,0.12,0.27,1,2,KOR,"FW,MF",32,1992,23.4,1,0,0,6,28,12,76,4,9,,,0,0.29914529914529914,2.435897435897436,0.38461538461538464,3.247863247863248,0.38461538461538464,0.17094017094017094,0.25641025641025644,1.1965811965811965
289,ENG-Premier League,2425,Tottenham,Yves Bissouma,MLI,MF,27,1996,28,16,1408,15.6,2,0,2,2,0,0,7,0,0.13,0.0,0.13,0.13,0.13,MLI,MF,27,1996,15.6,2,11,4,36.4,0.7,0.26,0.18,0.5,0,0,MLI,MF,27,1996,15.6,7,0,0,29,18,0,2,16,29,,,0,0.12820512820512822,0.7051282051282052,0.0,0.12820512820512822,1.858974358974359,1.0256410256410258,1.858974358974359,1.153846153846154
290,ENG-Premier League,2425,West Ham,Aaron Wan-Bissaka,COD,"DF,MF",26,1997,36,35,3154,35.0,2,5,7,2,0,0,1,0,0.06,0.14,0.2,0.06,0.2,COD,"DF,MF",26,1997,35.0,2,16,5,31.3,0.46,0.14,0.13,0.4,0,0,COD,"DF,MF",26,1997,35.0,1,0,0,25,28,5,76,61,49,,,1,0.05714285714285714,0.45714285714285713,0.14285714285714285,2.1714285714285713,1.4,1.7428571428571429,0.7142857142857143,0.8
291,ENG-Premier League,2425,West Ham,Alphonse Areola,FRA,GK,31,1993,26,25,2260,25.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,GK,31,1993,25.1,0,0,0,,0.0,0.0,,,0,0,FRA,GK,31,1993,25.1,0,0,0,0,0,0,0,0,2,,,1,0.0,0.0,0.0,0.0,0.0796812749003984,0.0,0.0,0.0
292,ENG-Premier League,2425,West Ham,Carlos Soler,ESP,MF,27,1997,31,14,1409,15.7,1,1,2,1,0,0,6,0,0.06,0.06,0.13,0.06,0.13,ESP,MF,27,1997,15.7,1,25,9,36.0,1.6,0.57,0.04,0.11,0,0,ESP,MF,27,1997,15.7,6,0,0,26,19,0,35,8,11,,,0,0.06369426751592357,1.5923566878980893,0.06369426751592357,2.229299363057325,0.7006369426751593,0.5095541401273885,1.6560509554140128,1.2101910828025477
293,ENG-Premier League,2425,West Ham,Edson Álvarez,MEX,MF,26,1997,28,20,1772,19.7,0,1,1,0,0,0,9,1,0.0,0.05,0.05,0.0,0.05,MEX,MF,26,1997,19.7,0,12,1,8.3,0.61,0.05,0.0,0.0,0,0,MEX,MF,26,1997,19.7,9,1,1,42,18,4,7,18,26,,,0,0.0,0.6091370558375635,0.050761421319796954,0.3553299492385787,1.3197969543147208,0.9137055837563453,2.1319796954314723,0.9137055837563453
294,ENG-Premier League,2425,West Ham,Emerson Palmieri,ITA,"DF,MF",29,1994,31,26,2113,23.5,2,1,3,2,0,0,5,0,0.09,0.04,0.13,0.09,0.13,ITA,"DF,MF",29,1994,23.5,2,16,7,43.8,0.68,0.3,0.13,0.29,0,0,ITA,"DF,MF",29,1994,23.5,5,0,0,25,13,0,62,22,31,,,0,0.0851063829787234,0.6808510638297872,0.0425531914893617,2.6382978723404253,1.3191489361702127,0.9361702127659575,1.0638297872340425,0.5531914893617021
295,ENG-Premier League,2425,West Ham,Guido Rodríguez,ARG,MF,30,1994,23,16,1149,12.8,0,1,1,0,0,0,6,0,0.0,0.08,0.08,0.0,0.08,ARG,MF,30,1994,12.8,0,8,1,12.5,0.63,0.08,0.0,0.0,0,0,ARG,MF,30,1994,12.8,6,0,0,18,12,2,5,13,21,,,0,0.0,0.625,0.078125,0.390625,1.640625,1.015625,1.40625,0.9375
296,ENG-Premier League,2425,West Ham,James Ward-Prowse,ENG,MF,29,1994,15,12,1039,11.5,1,1,2,1,0,0,2,0,0.09,0.09,0.17,0.09,0.17,ENG,MF,29,1994,11.5,1,12,4,33.3,1.04,0.35,0.08,0.25,0,0,ENG,MF,29,1994,11.5,2,0,0,10,4,0,48,8,14,,,0,0.08695652173913043,1.0434782608695652,0.08695652173913043,4.173913043478261,1.2173913043478262,0.6956521739130435,0.8695652173913043,0.34782608695652173
297,ENG-Premier League,2425,West Ham,Jarrod Bowen,ENG,"MF,FW",27,1996,34,34,2973,33.0,13,8,21,12,1,1,1,0,0.39,0.24,0.64,0.36,0.61,ENG,"MF,FW",27,1996,33.0,13,87,37,42.5,2.63,1.12,0.15,0.35,1,1,ENG,"MF,FW",27,1996,33.0,1,0,0,20,51,10,106,16,25,,,0,0.3939393939393939,2.6363636363636362,0.24242424242424243,3.212121212121212,0.7575757575757576,0.48484848484848486,0.6060606060606061,1.5454545454545454
298,ENG-Premier League,2425,West Ham,Jean-Clair Todibo,FRA,DF,24,1999,27,20,1825,20.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,FRA,DF,24,1999,20.3,0,5,0,0.0,0.25,0.0,0.0,,0,0,FRA,DF,24,1999,20.3,3,0,0,16,6,0,3,23,26,,,0,0.0,0.24630541871921183,0.0,0.14778325123152708,1.2807881773399015,1.1330049261083743,0.7881773399014778,0.29556650246305416
299,ENG-Premier League,2425,West Ham,Konstantinos Mavropanos,GRE,DF,26,1997,33,21,2045,22.7,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,GRE,DF,26,1997,22.7,0,18,5,27.8,0.79,0.22,0.0,0.0,0,0,GRE,DF,26,1997,22.7,6,1,1,17,16,3,2,39,23,,,0,0.0,0.7929515418502203,0.0,0.0881057268722467,1.013215859030837,1.7180616740088106,0.748898678414097,0.7048458149779736
300,ENG-Premier League,2425,West Ham,Lucas Paquetá,BRA,"MF,FW",26,1997,33,27,2380,26.4,4,0,4,2,2,2,10,0,0.15,0.0,0.15,0.08,0.08,BRA,"MF,FW",26,1997,26.4,4,41,6,14.6,1.55,0.23,0.1,0.67,2,2,BRA,"MF,FW",26,1997,26.4,10,0,0,53,62,5,29,17,36,,,0,0.15151515151515152,1.5530303030303032,0.0,1.0984848484848486,1.3636363636363638,0.6439393939393939,2.007575757575758,2.3484848484848486
301,ENG-Premier League,2425,West Ham,Max Kilman,ENG,DF,27,1997,38,38,3348,37.2,0,1,1,0,0,0,5,0,0.0,0.03,0.03,0.0,0.03,ENG,DF,27,1997,37.2,0,13,3,23.1,0.35,0.08,0.0,0.0,0,0,ENG,DF,27,1997,37.2,5,0,0,23,13,2,4,36,26,,,0,0.0,0.3494623655913978,0.026881720430107524,0.1075268817204301,0.6989247311827956,0.9677419354838709,0.6182795698924731,0.3494623655913978
302,ENG-Premier League,2425,West Ham,Mohammed Kudus,GHA,"MF,FW",23,2000,32,31,2590,28.8,5,3,8,5,0,0,2,1,0.17,0.1,0.28,0.17,0.28,GHA,"MF,FW",23,2000,28.8,5,75,22,29.3,2.61,0.76,0.07,0.23,0,0,GHA,"MF,FW",23,2000,28.8,2,1,0,39,64,18,81,4,23,,,0,0.1736111111111111,2.6041666666666665,0.10416666666666666,2.8125,0.798611111111111,0.1388888888888889,1.3541666666666667,2.2222222222222223
303,ENG-Premier League,2425,West Ham,Tomáš Souček,CZE,MF,29,1995,35,30,2567,28.5,9,1,10,9,0,0,8,0,0.32,0.04,0.35,0.32,0.35,CZE,MF,29,1995,28.5,9,55,18,32.7,1.93,0.63,0.16,0.5,0,0,CZE,MF,29,1995,28.5,8,0,0,47,25,4,13,20,22,,,0,0.3157894736842105,1.9298245614035088,0.03508771929824561,0.45614035087719296,0.7719298245614035,0.7017543859649122,1.6491228070175439,0.8771929824561403
304,ENG-Premier League,2425,West Ham,Vladimír Coufal,CZE,"DF,MF",31,1992,22,11,1067,11.9,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,CZE,"DF,MF",31,1992,11.9,0,7,2,28.6,0.59,0.17,0.0,0.0,0,0,CZE,"DF,MF",31,1992,11.9,5,0,0,22,16,0,28,8,16,,,1,0.0,0.5882352941176471,0.0,2.3529411764705883,1.3445378151260503,0.6722689075630252,1.8487394957983192,1.3445378151260503
305,ENG-Premier League,2425,West Ham,Łukasz Fabiański,POL,GK,39,1985,14,13,1160,12.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,POL,GK,39,1985,12.9,0,0,0,,0.0,0.0,,,0,0,POL,GK,39,1985,12.9,2,0,0,2,1,0,0,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15503875968992248,0.07751937984496124
306,ENG-Premier League,2425,Wolves,André,BRA,MF,23,2001,33,31,2472,27.5,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,BRA,MF,23,2001,27.5,0,10,1,10.0,0.36,0.04,0.0,0.0,0,0,BRA,MF,23,2001,27.5,7,0,0,36,34,0,0,37,55,,,0,0.0,0.36363636363636365,0.0,0.0,2.0,1.3454545454545455,1.309090909090909,1.2363636363636363
307,ENG-Premier League,2425,Wolves,Craig Dawson,ENG,DF,34,1990,15,10,971,10.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ENG,DF,34,1990,10.8,0,5,1,20.0,0.46,0.09,0.0,0.0,0,0,ENG,DF,34,1990,10.8,2,0,0,6,5,2,0,10,4,,,2,0.0,0.4629629629629629,0.0,0.0,0.37037037037037035,0.9259259259259258,0.5555555555555555,0.4629629629629629
308,ENG-Premier League,2425,Wolves,Emmanuel Agbadou,CIV,DF,27,1997,16,16,1410,15.7,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,CIV,DF,27,1997,15.7,1,7,2,28.6,0.45,0.13,0.14,0.5,0,0,CIV,DF,27,1997,15.7,3,0,0,8,4,1,2,12,19,,,0,0.06369426751592357,0.445859872611465,0.0,0.12738853503184713,1.2101910828025477,0.7643312101910829,0.5095541401273885,0.25477707006369427
309,ENG-Premier League,2425,Wolves,Gonçalo Guedes,POR,"MF,FW",27,1996,29,10,995,11.1,2,4,6,2,0,0,1,0,0.18,0.36,0.54,0.18,0.54,POR,"MF,FW",27,1996,11.1,2,27,8,29.6,2.44,0.72,0.07,0.25,0,0,POR,"MF,FW",27,1996,11.1,1,0,0,14,17,3,22,3,6,,,0,0.1801801801801802,2.4324324324324325,0.3603603603603604,1.981981981981982,0.5405405405405406,0.2702702702702703,1.2612612612612613,1.5315315315315317
310,ENG-Premier League,2425,Wolves,Jean-Ricner Bellegarde,HAI,MF,26,1998,35,20,1677,18.6,2,7,9,2,0,0,3,0,0.11,0.38,0.48,0.11,0.48,HAI,MF,26,1998,18.6,2,22,5,22.7,1.18,0.27,0.09,0.4,0,0,HAI,MF,26,1998,18.6,3,0,0,31,46,1,42,8,23,,,0,0.1075268817204301,1.182795698924731,0.3763440860215054,2.258064516129032,1.2365591397849462,0.4301075268817204,1.6666666666666665,2.4731182795698925
311,ENG-Premier League,2425,Wolves,José Sá,POR,GK,31,1993,29,29,2609,29.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,POR,GK,31,1993,29.0,0,0,0,,0.0,0.0,,,0,0,POR,GK,31,1993,29.0,2,0,0,4,9,0,0,0,2,,,0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.13793103448275862,0.3103448275862069
312,ENG-Premier League,2425,Wolves,João Gomes,BRA,MF,23,2001,36,35,2974,33.0,3,1,4,3,0,0,11,1,0.09,0.03,0.12,0.09,0.12,BRA,MF,23,2001,33.0,3,35,7,20.0,1.06,0.21,0.09,0.43,0,0,BRA,MF,23,2001,33.0,11,1,1,70,46,1,29,25,78,,,0,0.09090909090909091,1.0606060606060606,0.030303030303030304,0.8787878787878788,2.3636363636363638,0.7575757575757576,2.121212121212121,1.393939393939394
313,ENG-Premier League,2425,Wolves,Jørgen Strand Larsen,NOR,FW,24,2000,35,30,2587,28.7,14,4,18,14,0,0,4,0,0.49,0.14,0.63,0.49,0.63,NOR,FW,24,2000,28.7,14,54,34,63.0,1.88,1.18,0.26,0.41,0,0,NOR,FW,24,2000,28.7,4,0,0,46,19,16,6,5,7,,,0,0.4878048780487805,1.8815331010452963,0.13937282229965156,0.20905923344947736,0.24390243902439024,0.17421602787456447,1.602787456445993,0.662020905923345
314,ENG-Premier League,2425,Wolves,Mario Lemina,GAB,"MF,DF",30,1993,17,15,1364,15.2,1,3,4,1,0,0,4,0,0.07,0.2,0.26,0.07,0.26,GAB,"MF,DF",30,1993,15.2,1,18,5,27.8,1.19,0.33,0.06,0.2,0,0,GAB,"MF,DF",30,1993,15.2,4,0,0,17,8,4,10,26,33,,,0,0.06578947368421052,1.1842105263157896,0.19736842105263158,0.6578947368421053,2.1710526315789473,1.7105263157894737,1.118421052631579,0.5263157894736842
315,ENG-Premier League,2425,Wolves,Marshall Munetsi,ZIM,"MF,FW",28,1996,14,12,1078,12.0,2,1,3,2,0,0,0,0,0.17,0.08,0.25,0.17,0.25,ZIM,"MF,FW",28,1996,12.0,2,22,7,31.8,1.84,0.58,0.09,0.29,0,0,ZIM,"MF,FW",28,1996,12.0,0,0,0,18,10,3,10,6,11,,,0,0.16666666666666666,1.8333333333333333,0.08333333333333333,0.8333333333333334,0.9166666666666666,0.5,1.5,0.8333333333333334
316,ENG-Premier League,2425,Wolves,Matheus Cunha,BRA,MF,25,1999,33,29,2597,28.9,15,6,21,15,0,0,4,0,0.52,0.21,0.73,0.52,0.73,BRA,MF,25,1999,28.9,15,110,44,40.0,3.81,1.52,0.14,0.34,0,0,BRA,MF,25,1999,28.9,4,0,0,43,71,8,143,14,23,,,0,0.5190311418685122,3.8062283737024223,0.20761245674740486,4.948096885813149,0.795847750865052,0.4844290657439447,1.4878892733564015,2.456747404844291
317,ENG-Premier League,2425,Wolves,Matt Doherty,IRL,"DF,MF",32,1992,30,25,2109,23.4,2,1,3,2,0,0,6,0,0.09,0.04,0.13,0.09,0.13,IRL,"DF,MF",32,1992,23.4,2,10,3,30.0,0.43,0.13,0.2,0.67,0,0,IRL,"DF,MF",32,1992,23.4,6,0,0,18,11,2,22,22,21,,,1,0.08547008547008547,0.4273504273504274,0.042735042735042736,0.9401709401709403,0.8974358974358975,0.9401709401709403,0.7692307692307693,0.47008547008547014
318,ENG-Premier League,2425,Wolves,Nélson Semedo,POR,"MF,DF",30,1993,34,32,2886,32.1,0,4,4,0,0,0,8,0,0.0,0.12,0.12,0.0,0.12,POR,"MF,DF",30,1993,32.1,0,18,7,38.9,0.56,0.22,0.0,0.0,0,0,POR,"MF,DF",30,1993,32.1,8,0,0,48,30,4,63,23,38,,,0,0.0,0.5607476635514018,0.12461059190031153,1.9626168224299065,1.1838006230529594,0.7165109034267912,1.4953271028037383,0.9345794392523364
319,ENG-Premier League,2425,Wolves,Rayan Aït-Nouri,ALG,"MF,DF",23,2001,37,37,3109,34.5,4,7,11,4,0,0,7,1,0.12,0.2,0.32,0.12,0.32,ALG,"MF,DF",23,2001,34.5,4,36,13,36.1,1.04,0.38,0.11,0.31,0,0,ALG,"MF,DF",23,2001,34.5,7,1,1,30,46,6,94,24,55,,,0,0.11594202898550725,1.0434782608695652,0.2028985507246377,2.7246376811594204,1.5942028985507246,0.6956521739130435,0.8695652173913043,1.3333333333333333
320,ENG-Premier League,2425,Wolves,Santiago Bueno,URU,DF,25,1998,29,18,1687,18.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,URU,DF,25,1998,18.7,0,6,3,50.0,0.32,0.16,0.0,0.0,0,0,URU,DF,25,1998,18.7,2,0,0,27,5,0,0,13,20,,,0,0.0,0.32085561497326204,0.0,0.0,1.0695187165775402,0.6951871657754011,1.4438502673796791,0.26737967914438504
321,ENG-Premier League,2425,Wolves,Toti Gomes,POR,DF,25,1999,31,30,2614,29.0,0,1,1,0,0,0,7,0,0.0,0.03,0.03,0.0,0.03,POR,DF,25,1999,29.0,0,7,3,42.9,0.24,0.1,0.0,0.0,0,0,POR,DF,25,1999,29.0,7,0,0,24,15,4,13,26,43,,,0,0.0,0.2413793103448276,0.034482758620689655,0.4482758620689655,1.4827586206896552,0.896551724137931,0.8275862068965517,0.5172413793103449
